text	label
give me the point total on my visa card	rewards_balance
figure out my reward points for discovery card	rewards_balance
how many rewards points do i have for my wells fargo card	rewards_balance
how many points do i have on my mastercard	rewards_balance
i wanna switch to the male voice	change_accent
change settings to sound like a female	change_accent
i would prefer to hear you speak like a british male	change_accent
can you use the male british accent	change_accent
can you make your accent british male	change_accent
please change your accent to the male british one	change_accent
for the love of all that good change your accent	change_accent
could you use a male voice	change_accent
i want to hear a male british accent	change_accent
will you please do the male british accent	change_accent
would you mind switching to whisper mode	whisper_mode
turn off whisper mode	whisper_mode
enable whisper mode	whisper_mode
leave whisper mode	whisper_mode
i want you to use whisper voice now	whisper_mode
volume to whisper voice	whisper_mode
please shut off whisper mode for now	whisper_mode
go to the whisper voice	whisper_mode
can you whisper until i tell you not to	whisper_mode
change mode to whisper	whisper_mode
how many calories are in oranges	calories
how many calories are in a bag of regular doritos	calories
rolls have how many calories	calories
how many calories should i plan to be in a donut	calories
can you tell me the amount of calories i can expect one tuna sandwich to contain	calories
can you tell me the calorie count in a glazed donut	calories
what is the calorie content of a scoop of chocolate ice cream	calories
inform me of the calorie content of vanilla ice cream	calories
how many calories on average are in a hot dog	calories
can you tell me the calories for the cheeseburger	calories
can i ask your name	what_is_your_name
what name do you go by	what_is_your_name
how do you say your name	what_is_your_name
how are you named	what_is_your_name
please tell me the name i should use when talking to you	what_is_your_name
whats your name	what_is_your_name
what do you go by	what_is_your_name
can i call you by any name	what_is_your_name
ai, what is your name	what_is_your_name
tell me your full name	what_is_your_name
it could be either	maybe
either of them could be i'm not sure	maybe
maybe one, maybe the other	maybe
um, i'm not quite sure	maybe
i couldn't say	maybe
it could be one or the other	maybe
i can't say	maybe
i don't know the answer to that	maybe
i am not able to say	maybe
i dont know	maybe
what exactly is my credit limit	credit_limit
what is my limit on my visa card	credit_limit
how high is my credit limit for my walmart card	credit_limit
what's my visa limit	credit_limit
what is my visa card limit	credit_limit
look up the credit limit for my visa	credit_limit
how much credit do i have on my discover card	credit_limit
what is the credit limit on my discover card	credit_limit
i need to know my spending limit on my visa	credit_limit
how much can i use on my visa	credit_limit
let me pick your brain what do you think we should do for dinner tonight	meal_suggestion
i need you to give me a suggestion for what to make for dinner	meal_suggestion
please suggest a meal from italy to me	meal_suggestion
i need a mexican meal suggesstion	meal_suggestion
what's a good italian meal	meal_suggestion
i need to cook, what should i make	meal_suggestion
what kind of meal should i eat from thailand	meal_suggestion
i would like thai food	meal_suggestion
what can i make for dinner using ground beef	meal_suggestion
can you give me a vietnamese meal suggestion, please	meal_suggestion
roll the five sided die	roll_dice
complete a roll on a 4 sided dice	roll_dice
please roll the 5 sided dice	roll_dice
i need a 10 sided die rolled	roll_dice
can you roll a dice with 6 sides	roll_dice
role a 10 sided die for me	roll_dice
give a 6 sided dice a roll for me	roll_dice
will you roll a 2 sided dice	roll_dice
roll a die please	roll_dice
i want you to roll a 5 sided dice for me	roll_dice
what is good riddance mean	definition
tell me what cyst means	definition
can you tell me what dirge means	definition
what is the meaning of the word girn	definition
what does the word ataraxy mean	definition
what is the definition of valor	definition
what is the meaning of supercede	definition
can you tell me what dendrofilous means	definition
whats the definition of poor	definition
what is the meaning of stupendous	definition
why can't i log into my bank account	account_blocked
why am i seeing a hold on my charles schwab account	account_blocked
please tell me the reason for the hold on my bb&t account	account_blocked
why don't i have access to my bank account	account_blocked
my account is blocked, help me figure out why	account_blocked
why am i seeing a hold on my boa account	account_blocked
i'm confused about the reason for my bank account being frozen	account_blocked
why did my bank account freeze	account_blocked
i think my account is blocked but i do not know the reason	account_blocked
tell me about the hold on my chase account	account_blocked
you talk too slow	change_speed
please speak faster	change_speed
talk faster	change_speed
please talk a bit faster	change_speed
please increase the speed of your speech, it is too slow	change_speed
please slow down how you're speaking	change_speed
talker faster please	change_speed
can you please slow down	change_speed
can you speak faster please	change_speed
how do i make you talk faster	change_speed
which ingredients does gumbo have	ingredients_list
what do you use when you make a chef's salad	ingredients_list
give me a list of ingredients for making pasta	ingredients_list
what do i need to make chicken salad	ingredients_list
let me know what ingredients i need to make pasta	ingredients_list
what ingredients are in cheese cake	ingredients_list
what do i need to make chicken noodle casserole	ingredients_list
what ingredients do i need to make pizza	ingredients_list
what do you purchase to put in a shepherd's pie	ingredients_list
tell me the ingredients to make an apple pie	ingredients_list
thanks, bye	goodbye
it is time to say goodbye	goodbye
talk to you soon, bye!	goodbye
signing off	goodbye
great talk, thanks	goodbye
nice to speak with you	goodbye
this was a nice conversation	goodbye
thank you for chatting with me, bye	goodbye
thank you goodbye	goodbye
it was nice to talk it out with you	goodbye
what are some good southern bbq restaurants in nashville	restaurant_suggestion
can you suggest some quality chinese restaurants in oklahoma city	restaurant_suggestion
name a good restaurant near me	restaurant_suggestion
i need reviews for places serving tacos in chicago	restaurant_suggestion
could you suggest a french restaurant, please	restaurant_suggestion
please find me some good thai restaurants in new york city	restaurant_suggestion
where should i go for food tonight	restaurant_suggestion
suggest a restaurant for me to eat tonight, please	restaurant_suggestion
in boston, what are the best pizza places	restaurant_suggestion
give me a list of places that serve the best wings in charlotte	restaurant_suggestion
can you show me transactions related to utilities	transactions
let me know the list of transaction on my first hawaiian bank	transactions
show me the transaction on mcdonald	transactions
i need to know last months transactions	transactions
i need to know the transactions i made on the 10th	transactions
show my my most recent visa card transaction	transactions
show my transaction statement	transactions
show me my transactions within the past week	transactions
let me check my transaction for first bank card	transactions
what was my recent transaction	transactions
can i increase my credit limit from 1000 to 2000 please	credit_limit_change
can i raise the credit limit for my discover card	credit_limit_change
can i increase the credit limit on my walmart card	credit_limit_change
change my credit limit, please	credit_limit_change
is there a way to increase the limit on my visa card	credit_limit_change
can i increase the credit limit on my capital one card	credit_limit_change
i need to increase my credit limit for my visa credit card, can you assist me	credit_limit_change
please help me increase my mastercard credit card limit	credit_limit_change
can i increase the credit limit on my discover card	credit_limit_change
is it possible to increase my credit limit to 1000 dollars	credit_limit_change
how is everything with you	greeting
hello, how are things	greeting
hello siri	greeting
are you doing okay	greeting
hey, ai	greeting
hola!	greeting
hello, how are you doing	greeting
ai how are you doing on this fine day	greeting
hey hey!	greeting
how's everything	greeting
i need you to flip a coin once	flip_coin
flip a coin, i choose heads	flip_coin
ai, flip a coin for me	flip_coin
lets go with heads or tails	flip_coin
flip a coin heads or tails	flip_coin
lets do a coin toss, i call tails	flip_coin
flip a coin now	flip_coin
heads, coin flip	flip_coin
will you get a coin and flip it	flip_coin
i call tails for a coin flip you need to do right now	flip_coin
what are your favorite hobbies to take part in	what_are_your_hobbies
what are some things you like doing	what_are_your_hobbies
i want to talk to you about your hobbies	what_are_your_hobbies
what do you do on off days	what_are_your_hobbies
what things do you like to do	what_are_your_hobbies
what are some of your hobbies	what_are_your_hobbies
tell me about your hobbies	what_are_your_hobbies
what are some of the hobbies you enjoy doing	what_are_your_hobbies
what kinds of activities to you participate in during your free time	what_are_your_hobbies
are you involved in hobbies	what_are_your_hobbies
please cancel the table for two at burger king	cancel_reservation
tell the restaurant to cancel my reservation	cancel_reservation
repeal the dinner reservation	cancel_reservation
could you cancel my reservation for winters at the palace tonight	cancel_reservation
is it possible to cancel the reservation at outback for the johnsons	cancel_reservation
please cancel my 7:30 reservation for morton's	cancel_reservation
cancel that reservation for 8 at barney's	cancel_reservation
please cancel the table i had reserved for tonight	cancel_reservation
cancel reservation at eight for the group	cancel_reservation
i need to put in a cancellation for the dinner plans tonight	cancel_reservation
i need to know the date in 256 days	date
when will it be in 10 days	date
give me today's date	date
give me tomorrow's date please	date
please give me today's date	date
what will the date be 100 days from now	date
what date will it be 9 days from now	date
tell me what the date will be tomorrow	date
give me the date	date
in 2 days, what date will it be	date
do i have reservations at creme at 7 pm	confirm_reservation
i would like to try and confirm that i have a reservation at macaroni grill for silva	confirm_reservation
you know the reservation i have on 2:00 friday i confirm it	confirm_reservation
verify my reservation for smith and wollensky at 6:45	confirm_reservation
i would like to try and confirm that i have a reservation at chili’s for melinda	confirm_reservation
can you you confirm my reservation for jean at taco house	confirm_reservation
check to see if i have reservations at prado at 6 pm	confirm_reservation
can you confirm my reservation for steve at olive garden	confirm_reservation
please tell me if my reservation is scheduled for sally's at 3 pm	confirm_reservation
please confirm my reservation for dinner at gusto handcrafted pasta & pizza at 6:30 pm	confirm_reservation
what is three quarters of one sixth	calculator
can you tell me what 30% off 279 is	calculator
what is 2+2	calculator
what is the sum of 10 plus 5	calculator
what is 4 + 4	calculator
what is the sum of 3 plus 5	calculator
what is the sum of 8 + 3	calculator
how to solve this math problem	calculator
what is 20+ 5	calculator
what is 48 multiplied by 4 divided by 2	calculator
what animals await you at home	do_you_have_pets
what pets do you have	do_you_have_pets
imagine you had to pick a preferred animal between cats or dogs, which will you pick	do_you_have_pets
do you prefer cats or dogs	do_you_have_pets
do you have any pet at all	do_you_have_pets
tell me if you like cats or dogs	do_you_have_pets
what animals do you have	do_you_have_pets
do you have a cat or a dog	do_you_have_pets
do you have any pets and what kind	do_you_have_pets
would you like to live with a cat or a dog	do_you_have_pets
what's the amount due on my vet and vehicle registration bills	bill_balance
what do i owe to jcp	bill_balance
how much is my comcast bill	bill_balance
find out what my water bill costs please	bill_balance
can you check and see how much i owe on my cable bill	bill_balance
how much is my water bill for	bill_balance
what do i owe this month on all my bills	bill_balance
how much is my cable bill for	bill_balance
how much is the car bill this month	bill_balance
do you know how much i owe on my cable bill	bill_balance
please increase your speaker volume	change_volume
turn up your volume	change_volume
please adjust your settings	change_volume
bring the sound up	change_volume
louder please	change_volume
i want that volume bumped up to 4	change_volume
turn it up please	change_volume
i want your volume decreased please	change_volume
i would like the volume lower	change_volume
go ahead and increase your speaker volume	change_volume
thanks for that!	thank_you
you are so nice to think of me	thank_you
i can not thank you enough	thank_you
thanks a lot for the answer	thank_you
that's all i need, thanks!	thank_you
thanks so much ai	thank_you
many thanks	thank_you
thanks for helping out	thank_you
that answer was very helpful, thanks	thank_you
thank ya!	thank_you
how many days until my amex card reaches it expiration date	expiration_date
does my card have an expiration date and if so, what is it	expiration_date
my card expires in what month	expiration_date
i need to know when my card is set to expire please	expiration_date
what is the expiration date on my credit card	expiration_date
what date will my hy-vee card need to be renewed	expiration_date
what is the expiration date on my visa card	expiration_date
do you know the expiration date that is on my visa card	expiration_date
my american express card expires on what date	expiration_date
what is the expiration month and year on my credit car	expiration_date
how long until my milk expires	food_last
i have had farm fresh eggs in the fridge for a few months, are they still okay to ingest	food_last
roughly how long can i leave bananas in the freezer before i have to throw them out	food_last
what is the amount of time to keep milk refrigerated	food_last
tell me when the milk will expire	food_last
milk will go bad in my fridge when	food_last
will it be okay for me to eat my leftover turkey from monday that's been in my fridge	food_last
how many days before milk expire	food_last
does tofu last long in the freezer before it goes bad	food_last
how long can i keep chicken in the freezer for before it goes gross	food_last
please put a block on my us bank account immediately	freeze_account
i need you to act swiftly and freeze all activity on my capital one checking	freeze_account
would you please put a block on my chase account right away	freeze_account
i want a block placed on my checking account right away	freeze_account
place a stop on my bank account	freeze_account
please make my account a frozen one	freeze_account
can you freeze my account, please	freeze_account
please pause my banking actions	freeze_account
are you able to put a stop on my bank account	freeze_account
put a hold on my bank account please	freeze_account
i must pay my cable bill from my checking account	pay_bill
pay my gas bill with my checking account	pay_bill
i want to pay my electric bill	pay_bill
can you help me pay my phone bill	pay_bill
i need help paying my auto insurance bill	pay_bill
i'd really like to pay this bill	pay_bill
pull up my electric bill, i want to pay it	pay_bill
help me get my gas bill paid	pay_bill
pay my water bill from my chase account please	pay_bill
schedule a gas bill payment	pay_bill
will i have enough to get a new roku with my savings account	balance
what is my savings balance	balance
what is the total of my bank accounts	balance
what is the available balance in savings	balance
how much do i have in my bank accounts	balance
what's the balance on my bank account	balance
is tehre enough in my bluebird account for groceries this week	balance
how much money do i have in all of my accounts	balance
how much is in savings	balance
can you tell me my checking account balance	balance
are you a person that's real	are_you_a_bot
could you tell me if you're a real person	are_you_a_bot
your a bot aren't you	are_you_a_bot
is your voice from a human or is it synthesized	are_you_a_bot
am i talking with a real person	are_you_a_bot
am i speaking with someone real	are_you_a_bot
are you computer or human	are_you_a_bot
are you a member or the human race or are you a computer program	are_you_a_bot
are you a human being or a robot	are_you_a_bot
is it true your a real person	are_you_a_bot
is my phone somewhere around here	find_phone
can you tell me where my phone is	find_phone
track down my phone for me	find_phone
i am looking for my phone	find_phone
i need help figuring out where my phone is	find_phone
please aid in my searching for my lost phone	find_phone
i need to know where my phone is	find_phone
can you assist me with finding my phone	find_phone
i need help locating my phone	find_phone
please help me find my lost phone	find_phone
the pin number to my card has been forgotten	pin_change
i need to set up a new pin number for my college fund account	pin_change
i need to change my pin number for my checking account	pin_change
i want to change my savings account pin to 1234	pin_change
what exactly is my pin	pin_change
i need help changing my pin	pin_change
make 1234 a new pin for my savings account	pin_change
modify my account pin to 1234 on my checking account	pin_change
correct my account pin to 1234 on my checking account	pin_change
i want to update my pin number on my bank of america account	pin_change
let me know when it's been 5 minutes	timer
the timer is calculated for 10 minutes	timer
help me set a timer please	timer
timer for 5 minutes	timer
i gotta have a 10 minute timer	timer
could you start a timer for me	timer
start a timer for two minutes	timer
i would like you to set the timer to go off in ten minutes	timer
i need a timer for 45 minutes	timer
is it possible to set a timer	timer
make my settings go back to their factory settings	reset_settings
go back to your normal settings please	reset_settings
so please reset your factory settings	reset_settings
revert to original settings	reset_settings
configure this to factory settings	reset_settings
please go back to to factory settings now	reset_settings
i need your to reset to factory settings	reset_settings
change back to factory settings	reset_settings
please go to factory settings now	reset_settings
i want factory settings put back in place	reset_settings
could you tell me what my credit score is	credit_score
how is my credit score rated	credit_score
what in the world is my credit rating	credit_score
what's my credit rating right now	credit_score
how do i find out my credit rating	credit_score
will you tell me my credit score	credit_score
tell me my credit rating	credit_score
how do i find information about my credit score	credit_score
help me locate my credit score	credit_score
where can i find my credit score	credit_score
can you tell bob to get his dog via text	text
text matt and tell him i will be late tonight	text
get a text to mark	text
send mom a text asking where are you	text
can you text kayla and tell them im running late	text
let sal know by text i will be attending	text
send mom a text i'll talk to you later	text
text my wife and tell her i'm divorcing her	text
can you text elizabeth and tell them i forgot to bring drinks	text
text dan and tell him to go home	text
why did macy's decline my card	card_declined
what is the reason for whole foods declining my card	card_declined
what was the problem with my card yesterday	card_declined
why did my card get rejected yesterday	card_declined
why can't i use my credit card	card_declined
why won't you let me pay with my credit card	card_declined
why was my card got declined when i am trying to pay for dinner when i am in vietnam	card_declined
i went to target to buy a mug but my card did not work	card_declined
how come i got declined	card_declined
for which reason was my card declined yesterday	card_declined
how many cups in a quart	measurement_conversion
i need to know how many teaspoons are equivalent to two tablesppons	measurement_conversion
how does measurement a convert to measurement b	measurement_conversion
how many ounces are in 4 pounds	measurement_conversion
can you tell me the number of ounces in a quart	measurement_conversion
what are four inches in centimeters	measurement_conversion
what would four inches be in centimeters	measurement_conversion
what is the correct amount of ounces in a pound	measurement_conversion
convert inches to centimeters	measurement_conversion
what's the equivalent of 1 cup to pounds	measurement_conversion
what do you know me as	user_name
what is the name you would use for me	user_name
i need to know the name that you have for me	user_name
do you think my name is jeff	user_name
what do you know me by	user_name
tell me my name the way its saved	user_name
what am i called by you	user_name
what is my name	user_name
what do you think you will refer to me as	user_name
by what name do you refer to me	user_name
can you tell me the correct spelling of liaison	spelling
how do you spell verisimilitude	spelling
how is the word acquaintance spelled	spelling
can you tell me how to spell the word schadenfreude, i don't know how it's spelt	spelling
what's the right way to spell miscellaneous	spelling
"""how do you spell """"exactly"""	spelling
i need to know the proper spelling of curiosity	spelling
how do you spell out shepherd	spelling
how would i go about spelling malignant	spelling
"""tell me how to spent """"frightened"""	spelling
what is the sitting time at this restaurant	how_busy
is there a wait time to get into tgifridays	how_busy
what's the typical wait time at red lobster	how_busy
what is the wait time at this restaurant	how_busy
for toby's, is it busy around six	how_busy
how long is the wait at cheesecake factory	how_busy
how busy is cheesecake factory right now	how_busy
tell me how busy red robin is at 5 pm	how_busy
what's the table wait at applebees	how_busy
how busy will panera be at noon	how_busy
what's your age alexa	how_old_are_you
how old is al	how_old_are_you
what's your age right now	how_old_are_you
how old	how_old_are_you
your birthday please	how_old_are_you
what you age on your last birthday	how_old_are_you
how old are you as of today	how_old_are_you
hey how old are you	how_old_are_you
how many years are you	how_old_are_you
tell me when you were born	how_old_are_you
could you connect to my phone	sync_device
please immediately disconnect this mobile	sync_device
alexa, connect to the phone now	sync_device
please unsync from my phone right now	sync_device
initiate connection with my phone, please	sync_device
quickly disconnect the phone	sync_device
can we pair this with my new phone	sync_device
let's terminate connection to my phone please	sync_device
i don't want you connected to my phone anymore	sync_device
unsync my phone	sync_device
i want to hear something funny	tell_joke
what sort of jokes do you know	tell_joke
tell me something funny about americans	tell_joke
know any jokes	tell_joke
do you know any jokes	tell_joke
i need to know somthing funny	tell_joke
tell me a joke about baseball	tell_joke
tell me something funny about politics	tell_joke
i want to hear something hilarious	tell_joke
tell me something amusing	tell_joke
give me the routing number for my paragon account	routing
i need to know my routing number	routing
where do i find the routing number for navy federal	routing
i need the routing number to my chase checking account	routing
ai, what is my chase routing number	routing
i need to know the routing number for my checking	routing
tell me the routing number for my wf account	routing
what's bank of america's routing number	routing
what's the routing number for my money market account	routing
i need to find the correct td bank routing number for my pennsylvania account	routing
how do i make my credit score better	improve_credit_score
what are some mistakes to avoid so that my credit score stays high	improve_credit_score
what steps should i take to improve my credit score	improve_credit_score
"""""""when the credit score improve"""	improve_credit_score
how can i build up my credit score	improve_credit_score
tell me how to improve my credit score	improve_credit_score
how can i build my credit	improve_credit_score
how do i keep my credit score from dropping	improve_credit_score
pull up ways to lower credit score	improve_credit_score
my credit score stinks but i don't know how to improve it	improve_credit_score
can i reserve tables at the new york restaurant	accept_reservations
can applebees take reservations	accept_reservations
does bjs take reservations	accept_reservations
can i get a reservation at champs	accept_reservations
does the bellagio have any reservations	accept_reservations
does applebees do reservations	accept_reservations
does gramercy tavern in new york accept reservations	accept_reservations
tell me if the cheshire takes reservations	accept_reservations
please tell me does zeus do reservations	accept_reservations
are reservations taken at spago in beverly hills	accept_reservations
direct me to the application for a new credit card	new_card
list the steps for applying for an american express card	new_card
what does it take to get a new card	new_card
how do i sign up for a new credit card	new_card
what is the process i need to follow to get a new credit card	new_card
how do i apply for a new credit card	new_card
i want to apply for a mastercard	new_card
how do i apply for a visa card	new_card
i need help figuring out a new credit card to get	new_card
is there a list of good credit cards i can choose from to apply for	new_card
what types of questions do you have a response for	what_can_i_ask_you
what things are you able to help me with	what_can_i_ask_you
what do you know	what_can_i_ask_you
what skills do you have	what_can_i_ask_you
what subjects do you know something about	what_can_i_ask_you
what would you be able to do with me	what_can_i_ask_you
what topics can you answer questions on	what_can_i_ask_you
what can i ask you to accomplish	what_can_i_ask_you
what kind of questions may i ask you	what_can_i_ask_you
what can i ask the ai	what_can_i_ask_you
can you talk to me in french	change_language
speak in french please	change_language
can you translate that to french	change_language
change response language from mandarin to english	change_language
speak french	change_language
please let's speak in spanish	change_language
can you speak to me using japanese	change_language
please change your language setting to spanish now	change_language
can i speak spanish to you hombre	change_language
can you speak to me in chinese	change_language
is butter ok to use instead of oil	ingredient_substitution
i don't have butter can i use oil	ingredient_substitution
is it ok to use ketchup instead of mustard	ingredient_substitution
can i use sour cream instead of yogurt	ingredient_substitution
is crushed garlic the same as powdered garlic for a spaghetti sauce	ingredient_substitution
is butter a substitute for oil	ingredient_substitution
i wanna sub sugar for salt	ingredient_substitution
can i use sour cream in place of creme fraiche	ingredient_substitution
would i be able to swap apples for grapes	ingredient_substitution
proper to substitute cumin for tumeric	ingredient_substitution
what's the weather like today	weather
what is the high temperature for tomorrow	weather
how much snow will we be getting tomorrow	weather
what is the weather outside	weather
what's is the current weather forecast	weather
what does the weather look like	weather
whats the forecast for the weather	weather
weather in costa mesa	weather
how is that weather	weather
what's the highest chance of rain for today	weather
reserve a table for 3 at outback steakhouse under the name lance at 7:00pm	restaurant_reservation
reverse a table for 5 at burger king under the name sara at 6	restaurant_reservation
5 people are going to be at tropicana by 8pm, reserve the table under martins name please	restaurant_reservation
michael will reserve a table for two at 7:00pm for olive garden	restaurant_reservation
reserve table for 5 at red robin under the name sara at 3	restaurant_reservation
make a reservation for tuesday at 7:00 pm at cielo for 2	restaurant_reservation
i want to reserve a table at 8 at long john silver's under the name freddie	restaurant_reservation
i need an 8 o'clock reservation at pizza hut for the last name mercury	restaurant_reservation
i need a reservation for one at applebee's, four in the afternoon on march 3rd	restaurant_reservation
please reserve a table for 2 at lucky's under the name melissa at 7 pm	restaurant_reservation
ai, please stop your current task	cancel
forget what i told you to do	cancel
stop talking	cancel
ignore the previous command	cancel
stop it	cancel
stop please	cancel
stop processing	cancel
abort please	cancel
this process needs to stop	cancel
abort running program	cancel
how much have i spent on starbucks since the beginning of 2019	spending_history
how much money have i recently spent on stuff	spending_history
how much have i spent this week	spending_history
have i been spending a lot on take out lately	spending_history
what did i spend at the grocery store yesterday	spending_history
how much money did i spend on food last month	spending_history
how much did i spend on groceries today	spending_history
how much did i spend on grocery shopping recently	spending_history
how much have i spent on groceries recently	spending_history
how much have i spent on shoes	spending_history
please repeat the last thing	repeat
come again	repeat
will you repeat that, please	repeat
i didn't hear you, can you repeat that louder	repeat
please run that by me again	repeat
please ask me again	repeat
hold on what was that you just said	repeat
would you please ask the question again	repeat
one more time for me please	repeat
i would like you to repeat yourself	repeat
i think there has been a fraud on my black visa card, can i report it	report_fraud
there's been some fraudulent activity on my card	report_fraud
i want to report fraudulent activity on my visa	report_fraud
i think there's a fraudulent transaction on my account	report_fraud
i want to report fraudulent activity on my navy federal card	report_fraud
help me tell visa about fraud on my account	report_fraud
it looks like someone made an unauthorized amazon purchase on my account	report_fraud
help! i'm a victim of credit card fraud!	report_fraud
i think i made a fraudulent transaction	report_fraud
there has been fraudulent activity on my card and i need to report it	report_fraud
how do i redeem my visa points	redeem_rewards
how can i cash in my credit card points	redeem_rewards
how can i cash in rewards on my discover card	redeem_rewards
my amex rewards; how do i get them	redeem_rewards
how do i use my credit card points	redeem_rewards
i want to use the cash that my points have earned on my credit card	redeem_rewards
how can i cash in my visa rewards	redeem_rewards
how do i redeem my card points	redeem_rewards
where do i redeem my credit card points	redeem_rewards
do i have to contact someone to use my credit card points	redeem_rewards
can you give me instructions on how to make alfredo	recipe
please find me a recipe for spaghetti now	recipe
how do you cooked eggs	recipe
help me find a recipe for a beef casserole	recipe
can you find me a recipe for quiche	recipe
how do i get started making homemade pizza dough	recipe
show me how to make tuna casserole please	recipe
i need a recipe on how to make beef stew	recipe
find me a recipe for teriyaki chicken	recipe
how do you cook apple pie	recipe
send sarah my current location	share_location
i need to send my current location to sean	share_location
let the rents have my current location	share_location
i'd like to send steve my location	share_location
share my location with google	share_location
i would like ms johannson and ms alba to be informed of my location	share_location
give my location to stan	share_location
show my gps location to brittany	share_location
show cody where i am	share_location
could you inform ann and scott of my location	share_location
how healthy is tacos	nutrition_info
i would like nutrition facts for spaghetti carbonara	nutrition_info
what's the nutritional information for steak	nutrition_info
what's the nutritional info for spaghetti	nutrition_info
tell me spaghetti bolognese's nutrition facts	nutrition_info
how healthy are apples	nutrition_info
what are the nutrition facts of grilled chicken	nutrition_info
what's the nutrition content of chicken nuggets	nutrition_info
could pizza be healthy	nutrition_info
where on the cheerios box are the nutrition facts	nutrition_info
i have lost my card, what am i supposed to do	report_lost_card
i need to report that my card is lost	report_lost_card
what do i do if my visa card got stolen	report_lost_card
i lost my card, how should i report that	report_lost_card
i need to report my card as stolen, please	report_lost_card
please help me report my lost card	report_lost_card
my card is lost please report it	report_lost_card
what can i do if my card is lost	report_lost_card
i lost my debit card and need it reported as lost	report_lost_card
what should i do when my visa card is stolen	report_lost_card
what is life’s meaning	meaning_of_life
what do you think about the meaning of life	meaning_of_life
right now, i need to know the meaning of life	meaning_of_life
what's the meaning of my life	meaning_of_life
does life have meaning	meaning_of_life
what is life's purpose	meaning_of_life
what information can you give me on the meaning of life	meaning_of_life
what do you think the purpose of life is	meaning_of_life
what is our purpose	meaning_of_life
define the meaning of life for me	meaning_of_life
how good are the ratings for the olive garden	restaurant_reviews
how good are the ratings for chez panisse	restaurant_reviews
fill me in on the reviews for ruby tuesday	restaurant_reviews
does olive garden have good reviews	restaurant_reviews
my favorite, beef tacos at the buffet	restaurant_reviews
are the pancakes at ihop any good	restaurant_reviews
how is dim sum at legend	restaurant_reviews
how many stars does babbo have	restaurant_reviews
what are the reviews like at minnis	restaurant_reviews
how good are the ratings for the french laundry	restaurant_reviews
